No.;Date;Time;P.Time;AV Pyro top;AV control TC;AV TC upper ram;AV TC lower ram;AV Trafo Temp;SV Temperature  ;AV CZ Output;AV Press. Abs. 1;AV Press. Abs. 2;AV Thermovak;SV Rel. Pressure;AV Press. Rel.;SV Force        ;AV Force;AV Abs. Piston T;AV Rel. Piston T;AV Speed;AV Heating Power;U RMS;I RMS;Spare for I peak;SV Max. Temp TC ;SV Power limit  ;SV Jump to Pyro ;SV Pulse Time   ;SV Pause Time   ;SV Pulses Per Bu;SV Pause Between;SV Put on Force ;SV Speed        ;SV Max. Piston t;SV Abs. Pressure;SV Start Vacuum ;SV Open V1      
580;7/30/2020;9:35:28 AM;0:09:39;250,6;30,5;33,7;34,6;30,2;215,5;15;0,133;8,163;7,60E-02;20;-129,9;16;16,3;61,85;1,14;-0,01;1,2;3,66;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
581;7/30/2020;9:35:29 AM;0:09:40;250,6;30,5;33,7;34,6;30,2;216,1;15;0,133;8,162;7,60E-02;20;-129,9;16;16,3;61,85;1,14;0;1,2;3,66;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
582;7/30/2020;9:35:30 AM;0:09:41;250,6;30,5;33,7;34,6;30,2;216,7;15;0,133;8,162;7,60E-02;20;-129,9;16;16,3;61,85;1,14;0;1,2;3,66;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
583;7/30/2020;9:35:31 AM;0:09:42;250,7;30,5;33,7;34,6;30,2;216,9;15;0,133;8,161;7,60E-02;20;-129,9;16;16,3;61,85;1,14;0;1,2;3,64;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
584;7/30/2020;9:35:32 AM;0:09:43;250,7;30,5;33,7;34,7;30,2;217,5;15;0,133;8,161;7,60E-02;20;-129,9;16;16,3;61,85;1,14;0;1,2;3,65;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
585;7/30/2020;9:35:33 AM;0:09:44;250,7;30,5;33,7;34,7;30,2;218,1;15;0,133;8,153;7,60E-02;20;-129,9;16;16,2;61,85;1,14;0;1,2;3,65;0,33;0,18;200;15;300;1;0;1;0;3;40;20;0;1;100
586;7/30/2020;9:35:34 AM;0:09:45;250,7;30,5;33,7;34,7;30,2;218,3;15;0,133;8,153;7,60E-02;20;-129,9;16;16,7;61,85;1,14;0;1,2;3,63;0,33;0,18;200;15;300;1;0;1;0;3;40;20;0;1;100
587;7/30/2020;9:35:35 AM;0:09:46;250,7;30,5;33,7;34,7;30,2;218,9;15;0,133;8,153;7,60E-02;20;-129,9;16;16,3;61,85;1,14;0;1,2;3,66;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
588;7/30/2020;9:35:36 AM;0:09:47;250,7;30,5;33,7;34,7;30,2;219,2;15;0,133;8,153;7,60E-02;20;-129,9;16;16,3;61,85;1,14;0;1,2;3,64;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
589;7/30/2020;9:35:37 AM;0:09:48;250,7;30,6;33,7;34,8;30,2;219,8;15;0,133;8,146;7,60E-02;20;-129,9;16;16,3;61,85;1,14;0;1,2;3,65;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
590;7/30/2020;9:35:38 AM;0:09:49;250,7;30,8;33,7;34,8;30,2;220,3;15;0,133;8,136;7,50E-02;20;-129,9;16;16,2;61,85;1,14;0;1,2;3,65;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
591;7/30/2020;9:35:39 AM;0:09:50;250,6;30,8;33,7;34,8;30,2;220,6;15;0,133;8,143;7,50E-02;20;-129,9;16;16,9;61,85;1,14;0;1,2;3,64;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
592;7/30/2020;9:35:40 AM;0:09:51;250,6;30,8;33,7;34,8;30,3;221,2;15;0,133;8,143;7,50E-02;20;-129,9;16;16,3;61,85;1,14;0;1,2;3,66;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
593;7/30/2020;9:35:41 AM;0:09:52;250,6;30,9;33,7;34,8;30,3;221,8;15;0,133;8,132;7,50E-02;20;-129,9;16;16,8;61,85;1,14;0;1,2;3,65;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
594;7/30/2020;9:35:42 AM;0:09:53;250,6;30,9;33,7;34,8;30,3;222,3;15;0,133;8,128;7,50E-02;20;-129,9;16;16,3;61,85;1,14;0;1,2;3,65;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
595;7/30/2020;9:35:43 AM;0:09:54;250,6;30,9;33,7;34,8;30,3;222,6;15;0,133;8,137;7,50E-02;20;-129,9;16;16,3;61,85;1,14;0;1,2;3,65;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
596;7/30/2020;9:35:44 AM;0:09:55;250,7;30,9;33,7;34,9;30,3;223,2;15;0,132;8,14;7,50E-02;20;-129,9;16;16,3;61,85;1,14;0;1,2;3,65;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
597;7/30/2020;9:35:45 AM;0:09:56;250,7;30,9;33,7;34,9;30,3;223,7;15;0,132;8,14;7,50E-02;20;-129,9;16;16;61,85;1,14;0;1,2;3,65;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
598;7/30/2020;9:35:46 AM;0:09:57;250,7;30,9;33,7;34,9;30,3;224;15;0,132;8,153;7,50E-02;20;-129,9;16;16,4;61,85;1,14;0;1,2;3,64;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
599;7/30/2020;9:35:47 AM;0:09:58;250,7;30,9;33,7;34,9;30,3;224,6;15;0,132;8,166;7,50E-02;20;-129,9;16;16,4;61,85;1,14;0;1,2;3,65;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
600;7/30/2020;9:35:48 AM;0:09:59;250,7;30,7;33,8;34,9;30,4;225,2;15;0,132;8,166;7,50E-02;20;-129,9;16;16,4;61,85;1,14;0;1,2;3,66;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
601;7/30/2020;9:35:49 AM;0:10:00;250,7;30,7;33,8;34,9;30,4;225,5;15;0,132;8,166;7,50E-02;20;-129,9;16;16,6;61,85;1,14;0;1,2;3,66;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
602;7/30/2020;9:35:50 AM;0:10:01;250,7;30,7;33,8;35;30,4;226;15;0,132;8,157;7,50E-02;20;-129,9;16;16,1;61,85;1,14;0;1,2;3,66;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
603;7/30/2020;9:35:51 AM;0:10:02;250,6;30,7;33,8;35;30,4;226,6;15;0,132;8,157;7,50E-02;20;-129,9;16;16,6;61,85;1,14;0;1,2;3,64;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
604;7/30/2020;9:35:52 AM;0:10:03;250,7;30,7;33,8;35;30,4;226,9;15;0,132;8,157;7,50E-02;20;-129,9;16;16,2;61,85;1,14;0;1,2;3,66;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
605;7/30/2020;9:35:53 AM;0:10:04;250,7;30,7;33,8;35;30,4;227,4;15;0,132;8,156;7,50E-02;20;-129,9;16;16,1;61,85;1,14;0;1,2;3,66;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
606;7/30/2020;9:35:54 AM;0:10:05;250,6;30,7;33,8;35;30,4;227,8;15;0,132;8,156;7,50E-02;20;-129,9;16;16,6;61,85;1,14;0;1,2;3,65;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
607;7/30/2020;9:35:55 AM;0:10:06;250,7;30,8;33,9;35;30,5;228,3;15;0,132;8,156;7,40E-02;20;-129,9;16;16,1;61,85;1,14;0;1,2;3,65;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
608;7/30/2020;9:35:56 AM;0:10:07;250,7;30,8;33,9;35;30,5;228,9;15;0,132;8,157;7,50E-02;20;-129,9;16;16,6;61,85;1,14;0;1,2;3,65;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
609;7/30/2020;9:35:57 AM;0:10:08;250,7;30,8;33,9;35,1;30,5;229,2;15;0,133;8,155;7,50E-02;20;-129,9;16;16,3;61,85;1,14;0;1,2;3,64;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
610;7/30/2020;9:35:58 AM;0:10:09;250,6;30,8;33,9;35,1;30,5;229,7;15;0,132;8,154;7,50E-02;20;-129,9;16;16,3;61,85;1,14;0;1,2;3,64;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
611;7/30/2020;9:35:59 AM;0:10:10;250,6;30,8;33,9;35,1;30,5;230,3;15;0,132;8,144;7,40E-02;20;-129,9;16;16,3;61,85;1,14;0;1,2;3,65;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
612;7/30/2020;9:36:00 AM;0:10:11;250,6;30,9;33,9;35,1;30,5;230,6;15;0,132;8,144;7,50E-02;20;-129,9;16;16,2;61,85;1,14;0;1,2;3,66;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
613;7/30/2020;9:36:01 AM;0:10:12;250,5;30,9;33,9;35,1;30,5;231,2;15;0,132;8,14;7,50E-02;20;-129,9;16;16,6;61,85;1,14;0;1,2;3,65;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
614;7/30/2020;9:36:02 AM;0:10:13;250,5;30,9;33,9;35,1;30,5;231,4;15;0,132;8,143;7,50E-02;20;-129,9;16;16,4;61,85;1,14;0;1,2;3,66;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
615;7/30/2020;9:36:03 AM;0:10:14;250,5;30,9;33,9;35,1;30,5;231,7;15;0,132;8,143;7,50E-02;20;-129,9;16;16,3;61,85;1,14;0;1,2;3,65;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
616;7/30/2020;9:36:04 AM;0:10:15;250,5;30,9;33,9;35,1;30,5;232,3;15;0,132;8,143;7,50E-02;20;-129,9;16;16,8;61,85;1,14;0;1,2;3,64;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
617;7/30/2020;9:36:05 AM;0:10:16;250,5;30,9;33,9;35,2;30,5;232,8;15;0,132;8,143;7,50E-02;20;-129,9;16;16,2;61,85;1,14;0;1,2;3,65;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
618;7/30/2020;9:36:06 AM;0:10:17;250,5;30,9;33,9;35,2;30,5;233,1;15;0,132;8,145;7,50E-02;20;-129,9;16;15,9;61,85;1,14;0;1,2;3,65;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
619;7/30/2020;9:36:07 AM;0:10:18;250,5;30,9;33,9;35,2;30,6;233,7;15;0,132;8,147;7,50E-02;20;-129,9;16;16;61,85;1,14;0;1,2;3,65;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
620;7/30/2020;9:36:08 AM;0:10:19;250,6;31;33,9;35,2;30,6;234,3;15;0,132;8,134;7,50E-02;20;-129,9;16;16,1;61,85;1,14;0;1,2;3,64;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
621;7/30/2020;9:36:09 AM;0:10:20;250,6;30,9;33,9;35,2;30,6;234,6;15;0,132;8,134;7,40E-02;20;-129,9;16;16,6;61,85;1,14;0;1,2;3,66;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
622;7/30/2020;9:36:10 AM;0:10:21;250,6;30,9;33,9;35,3;30,6;235,1;15;0,132;8,126;7,40E-02;20;-129,9;16;16,4;61,85;1,14;0;1,2;3,65;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
623;7/30/2020;9:36:11 AM;0:10:22;250,6;31;33,9;35,3;30,6;235,7;15;0,132;8,134;7,40E-02;20;-129,9;16;16,6;61,85;1,14;0;1,2;3,65;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
624;7/30/2020;9:36:12 AM;0:10:23;250,6;31;33,9;35,3;30,6;236,3;15;0,132;8,135;7,40E-02;20;-129,9;16;16,2;61,85;1,14;0;1,2;3,66;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
625;7/30/2020;9:36:13 AM;0:10:24;250,6;31;33,9;35,3;30,6;236,5;15;0,132;8,135;7,40E-02;20;-129,9;16;16,2;61,85;1,14;0;1,2;3,66;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
626;7/30/2020;9:36:14 AM;0:10:25;250,6;31;33,9;35,3;30,6;237,1;15;0,132;8,141;7,40E-02;20;-129,9;16;16,2;61,84;1,13;0;1,2;3,66;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
627;7/30/2020;9:36:15 AM;0:10:26;250,6;31;33,9;35,3;30,6;237,4;15;0,132;8,138;7,40E-02;20;-129,9;16;16,3;61,84;1,13;0;1,2;3,66;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
628;7/30/2020;9:36:16 AM;0:10:27;250,6;31;33,9;35,3;30,6;238;15;0,132;8,138;7,40E-02;20;-129,9;16;16,6;61,84;1,13;0;1,2;3,66;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
629;7/30/2020;9:36:17 AM;0:10:28;250,6;31;33,9;35,4;30,6;238,5;15;0,132;8,129;7,40E-02;20;-129,9;16;16,3;61,84;1,13;0;1,2;3,65;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
630;7/30/2020;9:36:18 AM;0:10:29;250,6;31;33,9;35,4;30,7;238,8;15;0,132;8,129;7,40E-02;20;-129,9;16;16,2;61,84;1,13;0;1,2;3,66;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
631;7/30/2020;9:36:19 AM;0:10:30;250,6;31;33,9;35,4;30,7;239,4;15;0,132;8,131;7,40E-02;20;-129,9;16;16,2;61,84;1,13;0;1,2;3,64;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
632;7/30/2020;9:36:20 AM;0:10:31;250,6;31;33,9;35,4;30,7;240;15;0,132;8,131;7,40E-02;20;-129,9;16;16,3;61,84;1,13;0;1,2;3,65;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
633;7/30/2020;9:36:21 AM;0:10:32;250,6;31;34;35,4;30,7;240,3;15;0,132;8,141;7,40E-02;20;-129,9;16;16,2;61,84;1,13;0;1,2;3,65;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
634;7/30/2020;9:36:22 AM;0:10:33;250,6;31;34;35,4;30,7;240,8;15;0,132;8,152;7,40E-02;20;-129,9;16;16,5;61,84;1,13;0;1,2;3,66;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
635;7/30/2020;9:36:23 AM;0:10:34;250,6;31,1;34;35,4;30,7;241,4;15;0,132;8,152;7,40E-02;20;-129,9;16;16,4;61,84;1,13;0;1,2;3,65;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
636;7/30/2020;9:36:24 AM;0:10:35;250,7;31,1;34;35,4;30,7;241,7;15;0,132;8,156;7,40E-02;20;-129,9;16;16,2;61,84;1,13;0;1,2;3,64;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
637;7/30/2020;9:36:25 AM;0:10:36;250,7;31,1;34;35,4;30,8;242,2;15;0,132;8,149;7,40E-02;20;-129,9;16;16,3;61,84;1,13;0;1,2;3,65;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
638;7/30/2020;9:36:26 AM;0:10:37;250,7;31,1;34;35,4;30,8;242,8;15;0,132;8,149;7,40E-02;20;-129,9;16;16,3;61,84;1,13;0;1,2;3,67;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
639;7/30/2020;9:36:27 AM;0:10:38;250,7;31,1;34;35,4;30,8;243,1;15;0,132;8,149;7,40E-02;20;-129,9;16;16,1;61,84;1,13;0;1,2;3,66;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
640;7/30/2020;9:36:28 AM;0:10:39;250,5;31,1;34;35,4;30,8;243,7;15;0,132;8,145;7,40E-02;20;-129,9;16;16,1;61,84;1,13;0;1,2;3,66;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
641;7/30/2020;9:36:29 AM;0:10:40;250,5;31,1;34;35,4;30,8;244,2;15;0,132;8,153;7,40E-02;20;-129,9;16;16,4;61,84;1,13;0;1,2;3,66;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
642;7/30/2020;9:36:30 AM;0:10:41;250,5;31,1;34;35,5;30,8;244,8;15;0,132;8,157;7,40E-02;20;-129,9;16;16,2;61,84;1,13;0;1,2;3,67;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
643;7/30/2020;9:36:31 AM;0:10:42;250,5;31,1;34;35,5;30,8;245,1;15;0,132;8,157;7,40E-02;20;-129,9;16;16,9;61,84;1,13;0;1,2;3,65;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
644;7/30/2020;9:36:32 AM;0:10:43;250,5;31,1;34,2;35,5;30,8;245,6;15;0,132;8,149;7,30E-02;20;-129,9;16;16,3;61,84;1,13;0;1,2;3,65;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
645;7/30/2020;9:36:33 AM;0:10:44;250,5;31,1;34,2;35,5;30,8;246;15;0,132;8,149;7,40E-02;20;-129,9;16;16,4;61,84;1,13;0;1,2;3,65;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
646;7/30/2020;9:36:34 AM;0:10:45;250,5;31,1;34,2;35,5;30,8;246,2;15;0,132;8,149;7,40E-02;20;-129,9;16;16,3;61,84;1,13;0;1,2;3,66;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
647;7/30/2020;9:36:35 AM;0:10:46;250,5;31,2;34,2;35,5;30,9;246,8;15;0,132;8,14;7,30E-02;20;-129,9;16;16,5;61,84;1,13;0;1,2;3,65;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
648;7/30/2020;9:36:36 AM;0:10:47;250,5;31,2;34,2;35,5;30,9;247,4;15;0,132;8,147;7,40E-02;20;-129,9;16;16,3;61,84;1,13;0;1,2;3,64;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
649;7/30/2020;9:36:37 AM;0:10:48;250,5;31,3;34,2;35,5;30,9;247,6;15;0,132;8,147;7,40E-02;20;-129,9;16;16,4;61,84;1,13;0;1,2;3,66;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
650;7/30/2020;9:36:38 AM;0:10:49;250,6;31,3;34,1;35,6;30,9;248,2;15;0,132;8,149;7,30E-02;20;-129,9;16;16,3;61,84;1,13;0;1,2;3,66;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
651;7/30/2020;9:36:39 AM;0:10:50;250,6;31,3;34,1;35,6;30,9;248,5;15;0,132;8,149;7,40E-02;20;-129,9;16;16,2;61,84;1,13;0;1,2;3,64;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
652;7/30/2020;9:36:40 AM;0:10:51;250,6;31,3;34,1;35,6;30,9;249,1;15;0,132;8,156;7,30E-02;20;-129,9;16;16,6;61,84;1,13;0;1,2;3,65;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
653;7/30/2020;9:36:41 AM;0:10:52;250,6;31,3;34,1;35,7;30,9;249,6;15;0,132;8,156;7,30E-02;20;-129,9;16;16,1;61,84;1,13;0;1,2;3,64;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
654;7/30/2020;9:36:42 AM;0:10:53;250,6;31,3;34,1;35,7;30,9;249,9;15;0,132;8,156;7,30E-02;20;-129,9;16;16,2;61,84;1,13;0;1,2;3,65;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
655;7/30/2020;9:36:43 AM;0:10:54;250,6;31,3;34,1;35,7;30,9;250,5;15;0,132;8,146;7,40E-02;20;-129,9;16;15,9;61,84;1,13;0;1,2;3,66;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
656;7/30/2020;9:36:44 AM;0:10:55;250,6;31,3;34,1;35,7;31;251;15;0,132;8,148;7,30E-02;20;-129,9;16;16,2;61,84;1,13;0;1,2;3,65;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
657;7/30/2020;9:36:45 AM;0:10:56;250,6;31,3;34,1;35,7;31;251,7;15;0,132;8,146;7,30E-02;20;-129,9;16;16,3;61,84;1,13;0;1,2;3,66;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
658;7/30/2020;9:36:46 AM;0:10:57;250,6;31,3;34,2;35,7;31;251,9;15;0,132;8,146;7,30E-02;20;-129,9;16;16,4;61,84;1,13;0;1,2;3,65;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
659;7/30/2020;9:36:47 AM;0:10:58;250,6;31,3;34,2;35,7;31;252,5;15;0,132;8,136;7,30E-02;20;-129,9;16;16,6;61,84;1,13;0;1,2;3,65;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
660;7/30/2020;9:36:48 AM;0:10:59;250,6;31,3;34,2;35,7;31;253,1;15;0,132;8,136;7,30E-02;20;-129,9;16;16,1;61,84;1,13;0;1,2;3,63;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
661;7/30/2020;9:36:49 AM;0:11:00;250,6;31,4;34,2;35,7;31;253,3;15;0,132;8,136;7,30E-02;20;-129,9;16;16,2;61,84;1,13;0;1,2;3,65;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
662;7/30/2020;9:36:50 AM;0:11:01;250,6;31,4;34,2;35,7;31;253,9;15;0,132;8,135;7,30E-02;20;-129,9;16;16,2;61,84;1,13;0;1,2;3,65;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
663;7/30/2020;9:36:51 AM;0:11:02;250,6;31,4;34,2;35,7;31,1;254,5;15;0,132;8,137;7,30E-02;20;-129,9;16;16,1;61,84;1,13;0;1,2;3,66;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
664;7/30/2020;9:36:52 AM;0:11:03;250,6;31,4;34,2;35,7;31,1;254,8;15;0,132;8,137;7,30E-02;20;-129,9;16;16,6;61,84;1,13;0;1,2;3,64;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
665;7/30/2020;9:36:53 AM;0:11:04;250,6;31,4;34,2;35,7;31,1;255,3;15;0,132;8,137;7,30E-02;20;-129,9;16;16,6;61,84;1,13;0;1,2;3,65;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
666;7/30/2020;9:36:54 AM;0:11:05;250,6;31,4;34,2;35,8;31,1;255,6;15;0,132;8,137;7,30E-02;20;-129,9;16;16;61,84;1,13;0;1,2;3,66;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
667;7/30/2020;9:36:55 AM;0:11:06;250,6;31,4;34,2;35,8;31,1;256,2;15;0,132;8,13;7,30E-02;20;-129,9;16;16,2;61,84;1,13;0;1,2;3,66;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
668;7/30/2020;9:36:56 AM;0:11:07;250,6;31,4;34,2;35,8;31,1;256,7;15;0,132;8,13;7,30E-02;20;-129,9;16;16,1;61,84;1,13;0;1,2;3,65;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
669;7/30/2020;9:36:57 AM;0:11:08;250,6;31,4;34,2;35,8;31,1;257;15;0,131;8,129;7,30E-02;20;-129,9;16;16,6;61,84;1,13;0;1,2;3,66;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
670;7/30/2020;9:36:58 AM;0:11:09;250,6;31,4;34,2;35,8;31,1;257,6;15;0,131;8,127;7,30E-02;20;-129,9;16;16,5;61,84;1,13;0;1,2;3,65;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
671;7/30/2020;9:36:59 AM;0:11:10;250,7;31,4;34,2;35,8;31,1;258,2;15;0,131;8,127;7,30E-02;20;-129,9;16;16,5;61,84;1,13;0;1,2;3,65;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
672;7/30/2020;9:37:00 AM;0:11:11;250,7;31,4;34,2;35,8;31,1;258,5;15;0,131;8,134;7,30E-02;20;-129,9;16;16,4;61,84;1,13;0;1,2;3,65;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
673;7/30/2020;9:37:01 AM;0:11:12;250,7;31,4;34,2;35,9;31,1;259;15;0,131;8,13;7,30E-02;20;-129,9;16;16,2;61,84;1,13;0;1,2;3,66;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
674;7/30/2020;9:37:02 AM;0:11:13;250,6;31,5;34,2;35,9;31,1;259,6;15;0,131;8,14;7,30E-02;20;-129,9;16;16,4;61,84;1,13;0;1,2;3,66;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
675;7/30/2020;9:37:03 AM;0:11:14;250,6;31,5;34,2;35,9;31,1;260,1;15;0,131;8,14;7,30E-02;20;-129,9;16;16,2;61,84;1,13;0;1,2;3,65;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
676;7/30/2020;9:37:04 AM;0:11:15;250,6;31,5;34,2;35,9;31,1;260,4;15;0,131;8,141;7,30E-02;20;-129,9;16;16;61,84;1,13;0;1,2;3,65;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
677;7/30/2020;9:37:05 AM;0:11:16;250,6;31,5;34,2;35,9;31,1;260,8;15;0,131;8,141;7,30E-02;20;-129,9;16;16,3;61,84;1,13;0;1,2;3,64;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
678;7/30/2020;9:37:06 AM;0:11:17;250,7;31,5;34,2;35,9;31,1;261,3;15;0,131;8,139;7,30E-02;20;-129,9;16;16,1;61,84;1,13;0;1,2;3,67;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
679;7/30/2020;9:37:07 AM;0:11:18;250,7;31,5;34,2;35,9;31,2;261,6;15;0,131;8,139;7,30E-02;20;-129,9;16;16,1;61,84;1,13;0;1,2;3,65;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
680;7/30/2020;9:37:08 AM;0:11:19;250,7;31,5;34,2;35,9;31,2;262,2;15;0,132;8,126;7,30E-02;20;-129,9;16;16,3;61,84;1,13;0;1,2;3,65;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
681;7/30/2020;9:37:09 AM;0:11:20;250,7;31,5;34,2;35,9;31,2;262,7;15;0,132;8,126;7,30E-02;20;-129,9;16;16,1;61,84;1,13;0;1,2;3,65;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
682;7/30/2020;9:37:10 AM;0:11:21;250,7;31,5;34,2;35,9;31,2;263;15;0,131;8,128;7,30E-02;20;-129,9;16;16,7;61,84;1,13;0;1,2;3,65;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
683;7/30/2020;9:37:11 AM;0:11:22;250,7;31,5;34,2;36;31,2;263,6;15;0,131;8,14;7,30E-02;20;-129,9;16;16,2;61,84;1,13;0;1,2;3,66;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
684;7/30/2020;9:37:12 AM;0:11:23;250,6;31,5;34,2;36;31,2;264,2;15;0,131;8,134;7,20E-02;20;-129,9;16;16,6;61,84;1,13;0;1,2;3,64;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
685;7/30/2020;9:37:13 AM;0:11:24;250,6;31,5;34,2;36;31,2;264,4;15;0,131;8,134;7,20E-02;20;-129,9;16;16,3;61,84;1,13;0;1,2;3,66;0,33;0,19;200;15;300;1;0;1;0;3;40;20;0;1;100
